"","X","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"1780",1780,1780,"86922091@OBS","Alces alces","Animalia","Elk",2,22.84288873896,53.5887884488329,"Poland",NA,"2014-07-25","14:32:00"
"1781",1781,1781,"86922083@OBS","Fabriciana adippe","Animalia","High Brown Fritillary",1,22.8578038327396,53.5903862072155,"Poland",NA,"2014-07-25","17:35:00"
"1782",1782,1782,"86922074@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.790190121159,53.7019724305719,"Poland",NA,"2014-07-26","11:43:00"
"1783",1783,1783,"86922070@OBS","Motacilla alba","Animalia","White Wagtail",1,22.926286328584,53.7000205367804,"Poland",NA,"2014-07-26","13:47:00"
"1784",1784,1784,"86922069@OBS","Ciconia ciconia","Animalia","White Stork",2,22.926286328584,53.7000205367804,"Poland",NA,"2014-07-26","13:55:00"
"1785",1785,1785,"86922068@OBS","Sorex araneus/coronatus","Animalia","Shrew spec.",1,22.9261290002614,53.6999712092802,"Poland",NA,"2014-07-26","14:12:00"
"1786",1786,1786,"86922061@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.9403631482273,53.6948640318587,"Poland",NA,"2014-07-26","14:35:00"
"1787",1787,1787,"86922058@OBS","Grus grus","Animalia","Common Crane",1,22.9203605744988,53.6018096096814,"Poland",NA,"2014-07-26","14:57:00"
"1788",1788,1788,"86922056@OBS","Ciconia ciconia","Animalia","White Stork",30,22.9307433217764,53.5875258408487,"Poland",NA,"2014-07-26","15:04:00"
"1789",1789,1789,"86922054@OBS","Ardea cinerea","Animalia","Grey Heron",1,22.9210023768246,53.5692424792796,"Poland",NA,"2014-07-26","15:18:00"
"1790",1790,1790,"86922051@OBS","Lanius collurio","Animalia","Red-backed Shrike",2,22.8740322031081,53.5328695038334,"Poland",NA,"2014-07-26","15:59:00"
"1791",1791,1791,"86922050@OBS","Lanius collurio","Animalia","Red-backed Shrike",2,22.8398168552667,53.5171006713063,"Poland",NA,"2014-07-26","16:10:00"
"1792",1792,1792,"86922044@OBS","Cygnus olor","Animalia","Mute Swan",2,22.8901646006852,53.5495403967798,"Poland",NA,"2014-07-27","09:52:00"
"1793",1793,1793,"86922043@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.8881286364049,53.5491652647033,"Poland",NA,"2014-07-27","09:57:00"
"1794",1794,1794,"86922040@OBS","Clanga pomarina","Animalia","Lesser Spotted Eagle",1,22.881603,53.552088,"Poland",NA,"2014-07-27","10:22:00"
"1795",1795,1795,"86922036@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",3,22.8799633216113,53.5484427446499,"Poland",NA,"2014-07-27","10:43:00"
"1796",1796,1796,"86922031@OBS","Sturnus vulgaris","Animalia","Common Starling",5,22.8378051146865,53.5286795999855,"Poland",NA,"2014-07-27","12:06:00"
"1797",1797,1797,"86922027@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",2,22.7949963882565,53.5145557997748,"Poland",NA,"2014-07-27","13:54:00"
"1798",1798,1798,"86922026@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,22.7949293330312,53.5144153190777,"Poland",NA,"2014-07-27","13:55:00"
"1799",1799,1799,"86922018@OBS","Ciconia ciconia","Animalia","White Stork",4,22.7326039317995,53.4923021821305,"Poland",NA,"2014-07-27","16:00:00"
"1800",1800,1800,"86922013@OBS","Emberiza citrinella","Animalia","Yellowhammer",2,22.7760996390134,53.4988491609693,"Poland",NA,"2014-07-27","17:45:00"
"1801",1801,1801,"86922012@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.7760168258101,53.4988839039579,"Poland",NA,"2014-07-27","17:45:00"
"1802",1802,1802,"86922005@OBS","Drosera rotundifolia","Plantae","Round-leaved Sundew",1,22.6515142992139,53.4614117676392,"Poland",NA,"2014-07-28","10:45:00"
"1803",1803,1803,"86921999@OBS","Epipactis helleborine","Plantae","Broad-leaved Helleborine",1,22.59,53.32,"Poland",NA,"2014-07-28","11:29:00"
"1804",1804,1804,"86921998@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,22.5611543655395,53.2793956808746,"Poland",NA,"2014-07-28","11:38:00"
"1805",1805,1805,"86921997@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,22.6105276309,53.2872084109,"Poland",NA,"2014-07-28","11:49:00"
"1806",1806,1806,"86921996@OBS","Ranunculus lingua","Plantae","Greater Spearwort",1,22.6106474082917,53.287146887742,"Poland",NA,"2014-07-28","11:57:00"
"1807",1807,1807,"86921995@OBS","Lythrum salicaria","Plantae","Purple Loosestrife",1,22.6106474082917,53.287146887742,"Poland",NA,"2014-07-28","11:57:00"
"1808",1808,1808,"86921994@OBS","Saxicola rubetra","Animalia","Whinchat",2,22.6059139799327,53.2858155900613,"Poland",NA,"2014-07-28","12:06:00"
"1809",1809,1809,"86921993@OBS","Vulpes vulpes","Animalia","Red Fox",1,22.6,53.25,"Poland",NA,"2014-07-28","12:07:00"
"1810",1810,1810,"86921992@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",2,22.6053798012435,53.2855529431254,"Poland",NA,"2014-07-28","12:21:00"
"1811",1811,1811,"86921989@OBS","Alnus glutinosa","Plantae","Black Alder",1,22.6036879140884,53.2601114362478,"Poland",NA,"2014-07-28","12:59:00"
"1812",1812,1812,"86921987@OBS","Alnus glutinosa","Plantae","Black Alder",1,22.5837310217321,53.2457824889571,"Poland",NA,"2014-07-28","13:14:00"
"1813",1813,1813,"86921981@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.4512167368084,53.2559679681435,"Poland",NA,"2014-07-28","14:20:00"
"1814",1814,1814,"86921980@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.4571574945003,53.275349275209,"Poland",NA,"2014-07-28","14:57:00"
"1815",1815,1815,"86921976@OBS","Alces alces","Animalia","Elk",1,22.4572034273297,53.2753459224477,"Poland",NA,"2014-07-28","14:58:00"
"1816",1816,1816,"86921969@OBS","Anser anser","Animalia","Greylag Goose",20,22.4649706017226,53.3170752273873,"Poland",NA,"2014-07-28","15:45:00"
"1817",1817,1817,"86921963@OBS","Ciconia ciconia","Animalia","White Stork",1,22.4648019578308,53.3171025104821,"Poland",NA,"2014-07-28","15:50:00"
"1818",1818,1818,"86921956@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.4647039733827,53.3170371735469,"Poland",NA,"2014-07-28","16:04:00"
"1819",1819,1819,"86921954@OBS","Motacilla alba","Animalia","White Wagtail",4,22.4647715315223,53.316976823844,"Poland",NA,"2014-07-28","16:30:00"
"1820",1820,1820,"86921951@OBS","Hirundo rustica","Animalia","Barn Swallow",100,22.464435165748,53.3170407777652,"Poland",NA,"2014-07-28","16:34:00"
"1821",1821,1821,"86921950@OBS","Motacilla alba","Animalia","White Wagtail",1,22.4644173961133,53.3171267341822,"Poland",NA,"2014-07-28","16:36:00"
"1822",1822,1822,"86921949@OBS","Grus grus","Animalia","Common Crane",2,22.4761627893895,53.4258660022169,"Poland",NA,"2014-07-28","17:02:00"
"1823",1823,1823,"86921948@OBS","Grus grus","Animalia","Common Crane",2,22.4761627893895,53.4258660022169,"Poland",NA,"2014-07-28","17:02:00"
"1824",1824,1824,"86921946@OBS","Ciconia ciconia","Animalia","White Stork",6,22.5015174597502,53.4719652542844,"Poland",NA,"2014-07-28","17:11:00"
"1825",1825,1825,"86921944@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",5,22.728942,53.498267,"Poland",NA,"2014-07-28","20:30:00"
"1826",1826,1826,"86921943@OBS","Saxicola rubetra","Animalia","Whinchat",2,22.729736,53.503388,"Poland",NA,"2014-07-28","20:35:00"
"1827",1827,1827,"86921936@OBS","Remiz pendulinus","Animalia","Eurasian Penduline Tit",1,22.7,53.5,"Poland",NA,"2014-07-29","20:41:00"
"1828",1828,1828,"86921933@OBS","Erinaceus roumanicus","Animalia","Northern White-breasted Hedgehog",1,23.1137693859637,53.1495831348002,"Poland",NA,"2014-07-30","13:19:00"
"1829",1829,1829,"86921932@OBS","Fringilla coelebs","Animalia","Common Chaffinch",1,23.8450261484832,52.6993670174852,"Poland",NA,"2014-07-30","16:29:00"
"1830",1830,1830,"86921930@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",5,23.8476205989718,52.6990366447717,"Poland",NA,"2014-07-30","16:31:00"
"1831",1831,1831,"86921929@OBS","Sitta europaea","Animalia","Eurasian Nuthatch",1,23.84924903512,52.6994997030124,"Poland",NA,"2014-07-30","16:32:00"
"1832",1832,1832,"86921928@OBS","Passer domesticus","Animalia","House Sparrow",30,23.8570256810635,52.7016693586484,"Poland",NA,"2014-07-30","16:35:00"
"1833",1833,1833,"86921927@OBS","Hirundo rustica","Animalia","Barn Swallow",1,23.8589756470174,52.7012242376804,"Poland",NA,"2014-07-30","16:36:00"
"1834",1834,1834,"86921926@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,23.8793928734958,52.6964877080172,"Poland",NA,"2014-07-30","16:43:00"
"1835",1835,1835,"86921925@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",1,23.8792253192514,52.696619136259,"Poland",NA,"2014-07-30","16:45:00"
"1836",1836,1836,"86921924@OBS","Sus scrofa","Animalia","Wild Boar",1,23.893332,52.712275,"Poland",NA,"2014-07-30","17:07:00"
"1837",1837,1837,"86921923@OBS","Sus scrofa","Animalia","Wild Boar",1,23.931376,52.726273,"Poland",NA,"2014-07-30","17:37:00"
"1838",1838,1838,"86921921@OBS","Sus scrofa","Animalia","Wild Boar",5,23.927739,52.725727,"Poland",NA,"2014-07-30","17:52:00"
"1839",1839,1839,"86921919@OBS","Prunella modularis","Animalia","Dunnock",1,23.869041306898,52.7005574153736,"Poland",NA,"2014-07-30","18:51:00"
"1840",1840,1840,"86921918@OBS","Turdus merula","Animalia","Common Blackbird",1,23.868433367461,52.7012935141102,"Poland",NA,"2014-07-30","18:56:00"
"1841",1841,1841,"86921917@OBS","Delichon urbicum","Animalia","Common House Martin",1,23.8574942294508,52.703992696479,"Poland",NA,"2014-07-30","19:09:00"
"1842",1842,1842,"86921916@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.8573671597987,52.7038738830015,"Poland",NA,"2014-07-30","19:10:00"
"1843",1843,1843,"86921915@OBS","Ciconia ciconia","Animalia","White Stork",3,23.8554871827364,52.7032373193651,"Poland",NA,"2014-07-30","19:11:00"
"1844",1844,1844,"86921913@OBS","Sturnus vulgaris","Animalia","Common Starling",30,23.8521859701723,52.7011309890077,"Poland",NA,"2014-07-30","19:24:00"
"1845",1845,1845,"86921912@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",1,23.8521973695606,52.7023789705709,"Poland",NA,"2014-07-30","19:28:00"
"1846",1846,1846,"86921911@OBS","Anas platyrhynchos","Animalia","Mallard",14,23.844033,52.701399,"Poland",NA,"2014-07-30","20:16:00"
"1847",1847,1847,"86921910@OBS","Parus major","Animalia","Great Tit",1,23.8461414445192,52.7036783332005,"Poland",NA,"2014-07-31","06:31:00"
"1848",1848,1848,"86921909@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.8448219653219,52.7073282329366,"Poland",NA,"2014-07-31","06:44:00"
"1849",1849,1849,"86921908@OBS","Sciurus vulgaris","Animalia","Eurasian Red Squirrel",1,23.84411143139,52.7083089156076,"Poland",NA,"2014-07-31","06:46:00"
"1850",1850,1850,"86921906@OBS","Quercus robur","Plantae","Pedunculate Oak",1,23.8440118543804,52.7164355479181,"Poland",NA,"2014-07-31","07:25:00"
"1851",1851,1851,"86921904@OBS","Clanga pomarina","Animalia","Lesser Spotted Eagle",1,23.829431,52.729327,"Poland",NA,"2014-07-31","07:26:00"
"1852",1852,1852,"86921903@OBS","Tilia cordata","Plantae","Small-leaved Lime",1,23.8439914863557,52.7164135454223,"Poland",NA,"2014-07-31","07:26:00"
"1853",1853,1853,"86921900@OBS","Poecile montanus","Animalia","Willow Tit",1,23.8426057063043,52.7197000058368,"Poland",NA,"2014-07-31","07:50:00"
"1854",1854,1854,"86921897@OBS","Quercus robur","Plantae","Pedunculate Oak",1,23.8417437952012,52.7199921989813,"Poland",NA,"2014-07-31","08:09:00"
"1855",1855,1855,"86921896@OBS","Tilia cordata","Plantae","Small-leaved Lime",1,23.8405493739992,52.720926865004,"Poland",NA,"2014-07-31","08:13:00"
"1856",1856,1856,"86921895@OBS","Alnus glutinosa","Plantae","Black Alder",1,23.8399978447705,52.7216649753973,"Poland",NA,"2014-07-31","08:33:00"
"1857",1857,1857,"86921894@OBS","Dendrocoptes medius","Animalia","Middle Spotted Woodpecker",1,23.8377910573035,52.7212431980297,"Poland",NA,"2014-07-31","08:41:00"
"1858",1858,1858,"86921893@OBS","Fringilla coelebs","Animalia","Common Chaffinch",5,23.8352758157998,52.7213995205238,"Poland",NA,"2014-07-31","08:47:00"
"1859",1859,1859,"86921892@OBS","Sciurus vulgaris","Animalia","Eurasian Red Squirrel",1,23.8347738236189,52.7213594550267,"Poland",NA,"2014-07-31","08:48:00"
"1860",1860,1860,"86921890@OBS","Allium ursinum","Plantae","Ramsons",1,23.8333260174841,52.7212680503726,"Poland",NA,"2014-07-31","09:05:00"
"1861",1861,1861,"86921889@OBS","Galeopsis speciosa","Plantae","Large-flowered Hemp-nettle",1,23.832379700616,52.7218635845929,"Poland",NA,"2014-07-31","09:08:00"
"1862",1862,1862,"86921886@OBS","Erithacus rubecula","Animalia","European Robin",1,23.8291144464165,52.7220486989245,"Poland",NA,"2014-07-31","09:31:00"
"1863",1863,1863,"86921885@OBS","Ficedula albicollis","Animalia","Collared Flycatcher",1,23.8291144464165,52.7220486989245,"Poland",NA,"2014-07-31","09:31:00"
"1864",1864,1864,"86921881@OBS","Dendrocoptes medius","Animalia","Middle Spotted Woodpecker",1,23.8379223179072,52.7229997934774,"Poland",NA,"2014-07-31","09:57:00"
"1865",1865,1865,"86921880@OBS","Dendrocopos leucotos leucotos","Animalia","White-backed Woodpecker ssp leucotos",1,23.843632908538,52.7213872829452,"Poland",NA,"2014-07-31","10:14:00"
"1866",1866,1866,"86921879@OBS","Dendrocoptes medius","Animalia","Middle Spotted Woodpecker",2,23.843632908538,52.7213872829452,"Poland",NA,"2014-07-31","10:14:00"
"1867",1867,1867,"86921878@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",2,23.8435727264732,52.7213329263032,"Poland",NA,"2014-07-31","10:14:00"
"1868",1868,1868,"86921877@OBS","Troglodytes troglodytes","Animalia","Eurasian Wren",1,23.8435727264732,52.7213329263032,"Poland",NA,"2014-07-31","10:14:00"
"1869",1869,1869,"86921876@OBS","Clanga pomarina","Animalia","Lesser Spotted Eagle",1,23.8441361580044,52.7114434540272,"Poland",NA,"2014-07-31","10:31:00"
"1870",1870,1870,"86921875@OBS","Ciconia ciconia","Animalia","White Stork",3,23.8436984550208,52.7097364794463,"Poland",NA,"2014-07-31","10:34:00"
"1871",1871,1871,"86921874@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,23.8420007005334,52.702072863467,"Poland",NA,"2014-07-31","14:39:00"
"1872",1872,1872,"86921873@OBS","Motacilla alba","Animalia","White Wagtail",4,23.840522384271,52.7000760426745,"Poland",NA,"2014-07-31","14:43:00"
"1873",1873,1873,"86921872@OBS","Gonepteryx rhamni","Animalia","Brimstone",1,23.8185081537813,52.7141303569078,"Poland",NA,"2014-07-31","14:59:00"
"1874",1874,1874,"86921871@OBS","Pieris napi","Animalia","Green-veined White",1,23.8182555232197,52.7141256211326,"Poland",NA,"2014-07-31","15:00:00"
"1875",1875,1875,"86921869@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,23.8182869553566,52.7140946919099,"Poland",NA,"2014-07-31","15:02:00"
"1876",1876,1876,"86921867@OBS","Aglais io","Animalia","Peacock",1,23.818428190425,52.7140929736197,"Poland",NA,"2014-07-31","15:04:00"
"1877",1877,1877,"86921866@OBS","Phoenicurus ochruros","Animalia","Black Redstart",2,23.7294601555914,52.7311503980309,"Poland",NA,"2014-07-31","16:11:00"
"1878",1878,1878,"86921865@OBS","Phoenicurus phoenicurus","Animalia","Common Redstart",1,23.7290301639587,52.730747773312,"Poland",NA,"2014-07-31","16:42:00"
"1879",1879,1879,"86921864@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.7265259865671,52.7326913271099,"Poland",NA,"2014-07-31","16:48:00"
"1880",1880,1880,"86921863@OBS","Emberiza citrinella","Animalia","Yellowhammer",3,23.7265259865671,52.7326913271099,"Poland",NA,"2014-07-31","16:48:00"
"1881",1881,1881,"86921862@OBS","Emberiza citrinella","Animalia","Yellowhammer",4,23.7265259865671,52.7326913271099,"Poland",NA,"2014-07-31","16:48:00"
"1882",1882,1882,"86921861@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,23.723253775388,52.7335805213079,"Poland",NA,"2014-07-31","16:50:00"
"1883",1883,1883,"86921860@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",15,23.7023571878672,52.7327014273033,"Poland",NA,"2014-07-31","17:03:00"
"1884",1884,1884,"86921858@OBS","Corvus corax","Animalia","Northern Raven",2,23.7005699146539,52.730417358689,"Poland",NA,"2014-07-31","17:13:00"
"1885",1885,1885,"86921857@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.7005606107414,52.7304059593007,"Poland",NA,"2014-07-31","17:13:00"
"1886",1886,1886,"86921856@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.7166159786284,52.705282587558,"Poland",NA,"2014-08-01","08:25:00"
"1887",1887,1887,"86921853@OBS","Corvus frugilegus","Animalia","Rook",20,22.378941513598,52.9438640316948,"Poland",NA,"2014-08-01","09:46:00"
"1888",1888,1888,"86787390@OBS","Tringa glareola","Animalia","Wood Sandpiper",1,14.7619664669,52.5826053864,"Poland",NA,"2014-07-27",NA
"1889",1889,1889,"86738502@OBS","Spermophilus suslicus","Animalia","Speckled Ground Squirrel",1,23.51,50.75,"Poland",NA,"2014-07-18",NA
"1890",1890,1890,"86714035@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,14.6010661125,52.3969658952,"Poland",NA,"2014-07-25",NA
"1891",1891,1891,"86714016@OBS","Grus grus","Animalia","Common Crane",1,14.6010661125,52.3969658952,"Poland",NA,"2014-07-25",NA
"1892",1892,1892,"86713980@OBS","Chroicocephalus ridibundus","Animalia","Black-headed Gull",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1893",1893,1893,"86713961@OBS","Cygnus olor","Animalia","Mute Swan",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1894",1894,1894,"86713941@OBS","Pica pica","Animalia","Eurasian Magpie",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1895",1895,1895,"86713919@OBS","Ardea cinerea","Animalia","Grey Heron",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1896",1896,1896,"86713887@OBS","Ciconia ciconia","Animalia","White Stork",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1897",1897,1897,"86713848@OBS","Motacilla alba","Animalia","White Wagtail",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1898",1898,1898,"86713794@OBS","Sus scrofa","Animalia","Wild Boar",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1899",1899,1899,"86713753@OBS","Ciconia nigra","Animalia","Black Stork",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1900",1900,1900,"86713657@OBS","Calidris pugnax","Animalia","Ruff",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1901",1901,1901,"86713639@OBS","Phalacrocorax carbo","Animalia","Great Cormorant",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1902",1902,1902,"86713621@OBS","Larus cachinnans","Animalia","Caspian Gull",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1903",1903,1903,"86713577@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1904",1904,1904,"86713454@OBS","Actitis hypoleucos","Animalia","Common Sandpiper",1,14.7600755095,52.5849546164,"Poland",NA,"2014-07-25",NA
"1905",1905,1905,"86713388@OBS","Cygnus olor","Animalia","Mute Swan",1,14.781447351,52.5823992219,"Poland",NA,"2014-07-25",NA
"1906",1906,1906,"86713365@OBS","Pica pica","Animalia","Eurasian Magpie",1,14.781447351,52.5823992219,"Poland",NA,"2014-07-25",NA
"1907",1907,1907,"86713344@OBS","Cuculus canorus","Animalia","Common Cuckoo",1,14.781447351,52.5823992219,"Poland",NA,"2014-07-25",NA
"1908",1908,1908,"86713338@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",1,14.781447351,52.5823992219,"Poland",NA,"2014-07-25",NA
"1909",1909,1909,"86713311@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,14.775781855,52.5842381676,"Poland",NA,"2014-07-25",NA
"1910",1910,1910,"86713256@OBS","Corvus cornix","Animalia","Hooded Crow",1,14.775781855,52.5842381676,"Poland",NA,"2014-07-25",NA
"1911",1911,1911,"86713243@OBS","Sturnus vulgaris","Animalia","Common Starling",1,14.775781855,52.5842381676,"Poland",NA,"2014-07-25",NA
"1912",1912,1912,"86713188@OBS","Anas platyrhynchos","Animalia","Mallard",1,14.6919286251,52.5600698523,"Poland",NA,"2014-07-25",NA
"1913",1913,1913,"86713126@OBS","Mareca strepera","Animalia","Gadwall",1,14.6919286251,52.5600698523,"Poland",NA,"2014-07-25",NA
"1914",1914,1914,"86713111@OBS","Fulica atra","Animalia","Eurasian Coot",1,14.6919286251,52.5600698523,"Poland",NA,"2014-07-25",NA
"1915",1915,1915,"86713090@OBS","Tringa glareola","Animalia","Wood Sandpiper",1,14.6919286251,52.5600698523,"Poland",NA,"2014-07-25",NA
"1916",1916,1916,"86712882@OBS","Anas platyrhynchos","Animalia","Mallard",1,14.6919286251,52.5600698523,"Poland",NA,"2014-07-25",NA
