"","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"7757",7757,"77970785@OBS","Ficedula albicollis","Animalia","Collared Flycatcher",1,23.845356,52.706268,"Poland",NA,2013-07-18,11:10:00
"7758",7758,"77970784@OBS","Dendrocoptes medius","Animalia","Middle Spotted Woodpecker",1,23.845619,52.706722,"Poland",NA,2013-07-18,11:17:00
"7759",7759,"77970783@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.845682,52.706697,"Poland",NA,2013-07-18,11:18:00
"7760",7760,"77970782@OBS","Sylvia nisoria","Animalia","Barred Warbler",1,23.72726,52.732602,"Poland",NA,2013-07-19,04:51:00
"7761",7761,"77970781@OBS","Lanius collurio","Animalia","Red-backed Shrike",6,23.73132,52.737127,"Poland",NA,2013-07-19,07:09:00
"7762",7762,"77970779@OBS","Certhia familiaris","Animalia","Eurasian Treecreeper",1,23.888642,52.704157,"Poland",NA,2013-07-19,11:31:00
"7763",7763,"77970778@OBS","Sitta europaea","Animalia","Eurasian Nuthatch",1,23.888525,52.704134,"Poland",NA,2013-07-19,11:31:00
"7764",7764,"77970777@OBS","Dryocopus martius","Animalia","Black Woodpecker",2,23.809275,52.69789,"Poland",NA,2013-07-19,18:13:00
"7765",7765,"77970776@OBS","Nucifraga caryocatactes","Animalia","Spotted Nutcracker",2,23.82382,52.799099,"Poland",NA,2013-07-20,06:28:00
"7766",7766,"77970774@OBS","Grus grus","Animalia","Common Crane",2,23.827181,52.802572,"Poland",NA,2013-07-20,06:43:00
"7767",7767,"77970771@OBS","Picus canus","Animalia","Grey-headed Woodpecker",1,23.8,52.75,"Poland",NA,2013-07-20,08:58:00
"7768",7768,"77970770@OBS","Saxicola rubetra","Animalia","Whinchat",5,23.880724,52.89999,"Poland",NA,2013-07-20,10:38:00
"7769",7769,"77970769@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",2,23.884624,52.9,"Poland",NA,2013-07-20,11:05:00
"7770",7770,"77970767@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,23.882891,52.899834,"Poland",NA,2013-07-20,11:21:00
"7771",7771,"77970766@OBS","Ardea alba","Animalia","Great Egret",2,23.880704,52.900032,"Poland",NA,2013-07-20,11:33:00
"7772",7772,"77970764@OBS","Ardea cinerea","Animalia","Grey Heron",2,23.880677,52.900023,"Poland",NA,2013-07-20,11:35:00
"7773",7773,"77970762@OBS","Chlidonias hybrida","Animalia","Whiskered Tern",1,23.880718,52.899989,"Poland",NA,2013-07-20,11:36:00
"7774",7774,"77970761@OBS","Chlidonias niger","Animalia","Black Tern",1,23.880718,52.899989,"Poland",NA,2013-07-20,11:37:00
"7775",7775,"77970759@OBS","Actitis hypoleucos","Animalia","Common Sandpiper",2,23.836215,52.904268,"Poland",NA,2013-07-20,11:38:00
"7776",7776,"77970758@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,23.731634,52.736539,"Poland",NA,2013-07-20,18:43:00
"7777",7777,"77970756@OBS","Sylvia nisoria","Animalia","Barred Warbler",2,23.838659,52.697787,"Poland",NA,2013-07-21,09:43:00
"7778",7778,"77970755@OBS","Ficedula parva","Animalia","Red-breasted Flycatcher",1,23.823112,52.707542,"Poland",NA,2013-07-21,10:17:00
"7779",7779,"77970754@OBS","Dryobates minor","Animalia","Lesser Spotted Woodpecker",1,23.77,52.74,"Poland",NA,2013-07-21,10:35:00
"7780",7780,"77970753@OBS","Dendrocopos leucotos","Animalia","White-backed Woodpecker",2,23.77,52.74,"Poland",NA,2013-07-21,10:40:00
"7781",7781,"77970748@OBS","Phylloscopus sibilatrix","Animalia","Wood Warbler",1,23.801474,52.725018,"Poland",NA,2013-07-22,08:54:00
"7782",7782,"77970747@OBS","Ficedula albicollis","Animalia","Collared Flycatcher",2,23.80135,52.725027,"Poland",NA,2013-07-22,08:56:00
"7783",7783,"77970746@OBS","Picoides tridactylus","Animalia","Eurasian Three-toed Woodpecker",2,23.77,52.74,"Poland",NA,2013-07-22,10:16:00
"7784",7784,"77970745@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,23.77,52.74,"Poland",NA,2013-07-22,10:30:00
"7785",7785,"77970744@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.77,52.74,"Poland",NA,2013-07-22,10:31:00
"7786",7786,"77970743@OBS","Pyrrhula pyrrhula","Animalia","Eurasian Bullfinch",2,23.77,52.74,"Poland",NA,2013-07-22,10:47:00
"7787",7787,"77970742@OBS","Sitta europaea","Animalia","Eurasian Nuthatch",1,23.77,52.74,"Poland",NA,2013-07-22,10:47:00
"7788",7788,"77970741@OBS","Pernis apivorus","Animalia","European Honey Buzzard",1,23.748186,52.756248,"Poland",NA,2013-07-22,11:22:00
"7789",7789,"77970740@OBS","Nyctereutes procyonoides","Animalia","Raccoon Dog",2,23.716592,52.754778,"Poland",NA,2013-07-22,12:29:00
"7790",7790,"77970739@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,23.720865,52.733698,"Poland",NA,2013-07-22,14:16:00
"7791",7791,"77970738@OBS","Aegithalos caudatus","Animalia","Long-tailed Tit",4,23.780434,52.724754,"Poland",NA,2013-07-22,15:47:00
"7792",7792,"77970569@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,23.817560076714,52.71081933637,"Poland",NA,2013-07-30,NA
"7793",7793,"77970330@OBS","Sus scrofa","Animalia","Wild Boar",8,23.765203356743,52.815524448323,"Poland",NA,2013-07-30,NA
"7794",7794,"77966607@OBS","Oriolus oriolus","Animalia","Eurasian Golden Oriole",1,23.856012225151,52.70177048381,"Poland",NA,2013-07-29,NA
"7795",7795,"77966334@OBS","Buteo buteo","Animalia","Common Buzzard",3,23.862079381943,52.695528802536,"Poland",NA,2013-07-29,NA
"7796",7796,"77965853@OBS","Alces alces","Animalia","Elk",1,23.823739886284,52.716954846851,"Poland",NA,2013-07-29,NA
"7797",7797,"77965695@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",2,23.862079381943,52.695528802536,"Poland",NA,2013-07-29,NA
"7798",7798,"77965167@OBS","Motacilla alba","Animalia","White Wagtail",1,23.862079381943,52.695528802536,"Poland",NA,2013-07-29,NA
"7799",7799,"77965100@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,23.862079381943,52.695528802536,"Poland",NA,2013-07-29,NA
"7800",7800,"77964470@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,23.862079381943,52.695528802536,"Poland",NA,2013-07-29,NA
"7801",7801,"77964108@OBS","Sturnus vulgaris","Animalia","Common Starling",10,23.862079381943,52.695528802536,"Poland",NA,2013-07-29,NA
"7802",7802,"77947068@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,23.2028989400931,54.0367512591686,"Poland",NA,2013-07-27,16:38:00
"7803",7803,"77947052@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,23.2050349844827,54.0324380726331,"Poland",NA,2013-07-27,10:19:00
"7804",7804,"77944858@OBS","Anas platyrhynchos","Animalia","Mallard",1,23.864600658417,52.704682962968,"Poland",NA,2013-07-29,NA
"7805",7805,"77944341@OBS","Cervus elaphus","Animalia","Red Deer",3,23.716364353895,52.72940520037,"Poland",NA,2013-07-29,NA
"7806",7806,"77944272@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.858900293708,52.688219699748,"Poland",NA,2013-07-29,NA
"7807",7807,"77944012@OBS","Chloris chloris","Animalia","European Greenfinch",20,23.858900293708,52.688219699748,"Poland",NA,2013-07-29,NA
"7808",7808,"77943949@OBS","Linaria cannabina","Animalia","Common Linnet",1,23.764688372612,52.731406282589,"Poland",NA,2013-07-29,NA
"7809",7809,"77943814@OBS","Passer domesticus","Animalia","House Sparrow",1,23.764688372612,52.731406282589,"Poland",NA,2013-07-29,NA
"7810",7810,"77943724@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,23.764688372612,52.731406282589,"Poland",NA,2013-07-29,NA
"7811",7811,"77943703@OBS","Corvus corax","Animalia","Northern Raven",1,23.806143254042,52.723531363727,"Poland",NA,2013-07-29,NA
"7812",7812,"77943675@OBS","Sturnus vulgaris","Animalia","Common Starling",1,23.806143254042,52.723531363727,"Poland",NA,2013-07-29,NA
"7813",7813,"77943567@OBS","Hirundo rustica","Animalia","Barn Swallow",1,23.806143254042,52.723531363727,"Poland",NA,2013-07-29,NA
"7814",7814,"77943389@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",1,23.853614330292,52.713003261042,"Poland",NA,2013-07-29,NA
"7815",7815,"77943305@OBS","Ciconia ciconia","Animalia","White Stork",1,23.853614330292,52.713003261042,"Poland",NA,2013-07-29,NA
"7816",7816,"77943253@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.861167430878,52.697193338145,"Poland",NA,2013-07-29,NA
"7817",7817,"77943010@OBS","Sylvia curruca","Animalia","Lesser Whitethroat",1,23.861167430878,52.697193338145,"Poland",NA,2013-07-29,NA
"7818",7818,"77942978@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,23.861167430878,52.697193338145,"Poland",NA,2013-07-29,NA
"7819",7819,"77933173@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,23.804175853729,52.717994678361,"Poland",NA,2013-07-28,NA
"7820",7820,"77933073@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,23.804175853729,52.717994678361,"Poland",NA,2013-07-28,NA
"7821",7821,"77932849@OBS","Turdus pilaris","Animalia","Fieldfare",1,20.023043,49.329418,"Poland",NA,2013-07-26,20:38:00
"7822",7822,"77932846@OBS","Periparus ater","Animalia","Coal Tit",1,19.981033,49.277514,"Poland",NA,2013-07-27,09:29:00
"7823",7823,"77932844@OBS","Periparus ater","Animalia","Coal Tit",1,19.97824,49.267267,"Poland",NA,2013-07-27,11:17:00
"7824",7824,"77932574@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.804175853729,52.717994678361,"Poland",NA,2013-07-28,NA
"7825",7825,"77929378@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,23.861167430878,52.699690022555,"Poland",NA,2013-07-28,NA
"7826",7826,"77929316@OBS","Streptopelia decaocto","Animalia","Eurasian Collared Dove",1,23.140983581543,53.126998061776,"Poland",NA,2013-07-28,NA
"7827",7827,"77928906@OBS","Ciconia ciconia","Animalia","White Stork",1,23.140983581543,53.126998061776,"Poland",NA,2013-07-28,NA
"7828",7828,"77928830@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.140983581543,53.126998061776,"Poland",NA,2013-07-28,NA
"7829",7829,"77928624@OBS","Oriolus oriolus","Animalia","Eurasian Golden Oriole",1,23.140983581543,53.126998061776,"Poland",NA,2013-07-28,NA
"7830",7830,"77928533@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,16.997737884521,52.389011062235,"Poland",NA,2013-07-28,NA
"7831",7831,"77872545@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,20.096756,49.328679,"Poland",NA,2013-07-26,18:25:00
"7832",7832,"77867976@OBS","Cervus elaphus","Animalia","Red Deer",1,20.071249008179,49.1938204297,"Poland",NA,2013-07-21,NA
"7833",7833,"77833563@OBS","Nuphar lutea","Plantae","Yellow Water-lily",1,23.845097478479,52.700392189315,"Poland",NA,2013-07-18,19:00:00
"7834",7834,"77833562@OBS","Stratiotes aloides","Plantae","Water-soldier",1,23.845097478479,52.700392189315,"Poland",NA,2013-07-18,19:00:00
"7835",7835,"77833561@OBS","Hydrocharis morsus-ranae","Plantae","Frogbit",1,23.845097478479,52.700392189315,"Poland",NA,2013-07-18,19:00:00
"7836",7836,"77833557@OBS","Alnus glutinosa","Plantae","Black Alder",1,23.877339810133,52.685306122,"Poland",NA,2013-07-19,12:00:00
"7837",7837,"77833555@OBS","Quercus robur","Plantae","Pedunculate Oak",1,23.891201466322,52.691601287297,"Poland",NA,2013-07-19,12:00:00
"7838",7838,"77833552@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,23.891201466322,52.691601287297,"Poland",NA,2013-07-19,12:00:00
"7839",7839,"77833530@OBS","Maianthemum bifolium","Plantae","May Lily",1,23.891330212355,52.693500063947,"Poland",NA,2013-07-19,11:00:00
"7840",7840,"77833528@OBS","Oxalis acetosella","Plantae","Wood-sorrel",1,23.891330212355,52.693500063947,"Poland",NA,2013-07-19,11:00:00
"7841",7841,"77833514@OBS","Hepatica nobilis","Plantae","Liverleaf",1,23.891330212355,52.693500063947,"Poland",NA,2013-07-19,11:00:00
"7842",7842,"77566471@OBS","Serinus serinus","Animalia","European Serin",2,20.208435952663,49.897177747951,"Poland",NA,2013-07-07,NA
"7843",7843,"77566397@OBS","Remiz pendulinus","Animalia","Eurasian Penduline Tit",1,19.45,49.95,"Poland",NA,2013-07-11,NA
"7844",7844,"77566369@OBS","Acrocephalus arundinaceus","Animalia","Great Reed Warbler",2,19.47509855032,50.001836315908,"Poland",NA,2013-07-11,NA
"7845",7845,"77566327@OBS","Larus cachinnans","Animalia","Caspian Gull",10,19.473982751369,49.998415728885,"Poland",NA,2013-07-11,NA
"7846",7846,"77566322@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",2,19.473982751369,49.998415728885,"Poland",NA,2013-07-07,NA
"7847",7847,"77566315@OBS","Riparia riparia","Animalia","Sand Martin",2,19.473982751369,49.998415728885,"Poland",NA,2013-07-11,NA
"7848",7848,"77566307@OBS","Pandion haliaetus","Animalia","Western Osprey",1,19.477072656155,50.007187391255,"Poland",NA,2013-07-11,NA
"7849",7849,"77566286@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",2,20.202028155327,49.898946957386,"Poland",NA,2013-07-07,NA
"7850",7850,"77566284@OBS","Corvus corax","Animalia","Northern Raven",2,20.202028155327,49.898946957386,"Poland",NA,2013-07-06,NA
"7851",7851,"77566274@OBS","Chlidonias hybrida","Animalia","Whiskered Tern",100,19.477158486843,50.001284624784,"Poland",NA,2013-07-07,NA
"7852",7852,"77566184@OBS","Podiceps nigricollis","Animalia","Black-necked Grebe",20,19.477158486843,50.001284624784,"Poland",NA,2013-07-07,NA
"7853",7853,"77566172@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",2,19.477158486843,50.001284624784,"Poland",NA,2013-07-07,NA
"7854",7854,"77566166@OBS","Ixobrychus minutus","Animalia","Little Bittern",2,19.477158486843,50.001284624784,"Poland",NA,2013-07-07,NA
"7855",7855,"77566151@OBS","Oriolus oriolus","Animalia","Eurasian Golden Oriole",2,20.202885121107,49.898421730106,"Poland",NA,2013-07-06,NA
"7856",7856,"77566137@OBS","Phoenicurus ochruros","Animalia","Black Redstart",2,20.208464115858,49.897509479661,"Poland",NA,2013-07-06,NA
"7857",7857,"77566126@OBS","Ciconia ciconia","Animalia","White Stork",1,20.208335369825,49.897205392347,"Poland",NA,2013-07-06,NA
"7858",7858,"77566122@OBS","Carduelis carduelis","Animalia","European Goldfinch",2,20.208335369825,49.897205392347,"Poland",NA,2013-07-06,NA
"7859",7859,"77566106@OBS","Botaurus stellaris","Animalia","Eurasian Bittern",1,19.473210275173,50.00073292733,"Poland",NA,2013-07-07,NA
"7860",7860,"77566093@OBS","Lanius collurio","Animalia","Red-backed Shrike",10,20.342274159193,49.413821156848,"Poland",NA,2013-07-13,NA
"7861",7861,"77566061@OBS","Nycticorax nycticorax","Animalia","Black-crowned Night Heron",20,19.473023861647,49.99938124181,"Poland",NA,2013-07-07,NA
"7862",7862,"77566054@OBS","Podiceps grisegena","Animalia","Red-necked Grebe",2,19.473023861647,49.99938124181,"Poland",NA,2013-07-07,NA
"7863",7863,"77543019@OBS","Nymphalis polychloros","Animalia","Large Tortoiseshell",1,21.689665429294,52.639150734841,"Poland",NA,2013-06-25,NA
"7864",7864,"77542814@OBS","Nymphalis polychloros","Animalia","Large Tortoiseshell",1,21.692680232227,52.637366791231,"Poland",NA,2013-06-24,NA
"7865",7865,"77484687@OBS","Martes martes","Animalia","Pine Marten",1,21.3,53.75,"Poland",NA,2013-06-23,09:53:00
"7866",7866,"77464857@OBS","Ficedula albicollis","Animalia","Collared Flycatcher",1,23.867297224553,52.760956852,"Poland",NA,2002-05-22,NA
"7867",7867,"77464579@OBS","Alces alces","Animalia","Elk",1,22.850763201714,53.589855711399,"Poland",NA,2002-05-21,NA
"7868",7868,"77464557@OBS","Melitaea athalia","Animalia","Heath Fritillary",1,22.85,53.55,"Poland",NA,2002-05-21,NA
"7869",7869,"77464268@OBS","Ciconia ciconia","Animalia","White Stork",1,22.876684069633,53.591282169227,"Poland",NA,2002-05-21,NA
"7870",7870,"77461640@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.262879312038,54.103243962091,"Poland",NA,2013-07-02,NA
"7871",7871,"77461359@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.262879312038,54.103243962091,"Poland",NA,2013-07-02,NA
"7872",7872,"77461297@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.262879312038,54.103243962091,"Poland",NA,2013-07-02,NA
"7873",7873,"77461213@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.262879312038,54.103243962091,"Poland",NA,2013-07-02,NA
"7874",7874,"77461165@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.262879312038,54.103243962091,"Poland",NA,2013-07-02,NA
"7875",7875,"77460572@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.095580548048,54.098563490979,"Poland",NA,2013-07-04,NA
"7876",7876,"77460204@OBS","Nymphalis polychloros","Animalia","Large Tortoiseshell",2,22.095580548048,54.098563490979,"Poland",NA,2013-07-04,NA
"7877",7877,"77459890@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,21.105060037225,52.244104011682,"Poland",NA,2013-07-07,NA
"7878",7878,"77435395@OBS","Nymphalis polychloros","Animalia","Large Tortoiseshell",1,22.252607792616,54.105483355517,"Poland",NA,2013-07-03,NA
"7879",7879,"77435175@OBS","Nymphalis polychloros","Animalia","Large Tortoiseshell",1,22.252607792616,54.105483355517,"Poland",NA,2013-07-03,NA
"7880",7880,"77434044@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.851355299354,54.219507043401,"Poland",NA,2013-07-01,NA
"7881",7881,"77433774@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.807234637439,54.228338415283,"Poland",NA,2013-06-30,NA
"7882",7882,"77433298@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.270492427051,54.113747934907,"Poland",NA,2013-06-29,NA
"7883",7883,"77431097@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,21.922152265906,54.088949254065,"Poland",NA,2013-07-04,NA
"7884",7884,"77430972@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,21.685549076647,52.637044501689,"Poland",NA,2013-06-27,NA
"7885",7885,"77430726@OBS","Nymphalis polychloros","Animalia","Large Tortoiseshell",1,21.689615305513,52.639274436263,"Poland",NA,2013-06-27,NA
"7886",7886,"77430688@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,21.689615305513,52.639274436263,"Poland",NA,2013-06-24,NA
"7887",7887,"77149686@OBS","Papilio machaon","Animalia","Swallowtail",1,18.757145628333,50.457162493323,"Poland",NA,2013-06-22,NA
"7888",7888,"76824263@OBS","Erebia aethiops","Animalia","Scotch Argus",1,22.15,49.9,"Poland",NA,2009-08-01,NA
"7889",7889,"76823504@OBS","Helix pomatia","Animalia","Escargot",1,22.683491706412,49.064622351873,"Poland",NA,2009-08-01,NA
"7890",7890,"76822540@OBS","Grus grus","Animalia","Common Crane",1,22.591724842787,53.219833207988,"Poland",NA,2013-05-22,NA
"7891",7891,"76822539@OBS","Ciconia ciconia","Animalia","White Stork",1,22.591510266066,53.21798309871,"Poland",NA,2013-05-22,NA
"7892",7892,"76822538@OBS","Gryllus campestris","Animalia","Field Cricket",1,22.589107006788,53.350013359669,"Poland",NA,2013-05-22,NA
"7893",7893,"76822537@OBS","Gryllotalpa gryllotalpa","Animalia","Mole cricket",2,22.584429234266,53.350909953782,"Poland",NA,2013-05-22,NA
"7894",7894,"76822532@OBS","Corvus cornix","Animalia","Hooded Crow",2,22.591353,53.226294,"Poland",NA,2013-05-22,06:19:00
"7895",7895,"76822530@OBS","Corvus cornix","Animalia","Hooded Crow",1,22.592323,53.215301,"Poland",NA,2013-05-22,06:47:00
"7896",7896,"76822526@OBS","Jynx torquilla","Animalia","Eurasian Wryneck",1,22.592743,53.348376,"Poland",NA,2013-05-23,10:03:00
"7897",7897,"76822524@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,22.592429,53.348397,"Poland",NA,2013-05-23,15:51:00
"7898",7898,"76822523@OBS","Laothoe populi","Animalia","Poplar Hawk-moth",1,22.520322,53.128079,"Poland",NA,2013-05-23,17:38:00
"7899",7899,"76822512@OBS","Strix aluco","Animalia","Tawny Owl",1,22.595559060574,53.348809332196,"Poland",NA,2013-05-21,NA
"7900",7900,"76822510@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.658443,53.472583,"Poland",NA,2013-05-21,09:01:00
"7901",7901,"76822508@OBS","Ficedula hypoleuca","Animalia","European Pied Flycatcher",1,22.661083,53.470291,"Poland",NA,2013-05-21,09:30:00
"7902",7902,"76822506@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",2,22.659194,53.471608,"Poland",NA,2013-05-21,09:49:00
